,company_name,company_brand,company_halal_status,company_address,city,state,halal_expiry_date,company_info_url,category,subcategory,scraped_at
10855,SECRET RECIPE CAKES & CAFE SDN BHD - SR@KOMPLEKS MUTIARA(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE,Halal,"
			 			 G10 & G11, KOMPLEKS MUTIARA 568, JALAN IPOH, BATU 3 1/2, 51200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:36.326999
10856,SECRET RECIPE CAKES & CAFE SDN BHD - SR@LALAPORT(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE,Halal,"
			 			 L1-67, MITSUI SHOPPING PARKK LALAPORT BUKIT BINTANG CITY CENTRE No. 2 Jalan Hang Tuah 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:36.327118
10857,SECRET RECIPE CAKES & CAFE SDN BHD - SR@NEXUS BANGSAR(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE,Halal,"
			 			 G-8, GROUND FLOOR, NEXUS BANGSAR SOUTH, No. 7 Jalan Kerinchi 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:36.327238
10858,SECRET RECIPE CAKES & CAFE SDN BHD - SR@PANDAN INDAH(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE SDN BHD,Halal,"
			 			 NO. 6 & 7, JALAN PERUBATAN 2 Pandan Indah 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:36.327357
10859,SECRET RECIPE CAKES & CAFE SDN BHD - SR@SETIAWANGSA(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE,Halal,"
			 			 NO 25, JALAN SETIAWANGSA 9, Taman Setiawangsa 54200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:36.327478
10860,SECRET RECIPE CAKES & CAFE SDN BHD - SR@SUNWAY VELOCITY(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE SDN BHD,Halal,"
			 			 G-28 & G-28A, GROUND FLOOR,  Sunway Velocity Mall, Lingkaran SV, Maluri, 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:36.327599
10861,"SECRET RECIPE CAKES & CAFE SDN BHD - SR@UNITED POINT, KEPONG(SECRET RECIPE CAKES & CAFE SDN BHD)",SECRET RECIPE CAKES & CAFE,Halal,"
			 			 G-27, TINGKAT BAWAH, UNITED POINT, No. 10, Jalan Lang Emas, 51200,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:37.892471
10862,SECRET RECIPE CAKES & CAFE SDN BHD @ SUNWAY PUTRA MALL(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE,Halal,"
			 			 LG-22, LOWER GROUND FLOOR,   Sunway Putra Mall, 100 Jalan Putra, 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:37.892614
10863,SECRET RECIPE CAKES & CAFE SDN BHD-SR@SRI PETALING(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE,Halal,"
			 			 NO 24 GROUND FLOOR, JALAN RADIN ANUM, Sri Petaling 57000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:37.892742
10864,"SECRET RECIPE CAKES & CAFE SDN BHD, SR @ MENARA UOA BANGSAR(SECRET RECIPE CAKES & CAFE SDN BHD)",SECRET RECIPE CAKES & CAFE,Halal,"
			 			 UNIT LGF-7, TINGKAT TERBAWAH, Menara UOA Bangsar, No. 5, Jalan Bangsar Utama 1 Kuala Lumpur 59000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:37.892875
10865,SECRET RECIPE CAKES & CAFE SDN. BHD. - SR @ CENTRAL MARKET(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE SDN BHD,Halal,"
			 			 LOT 1.01A & 1.01B, GROUND FLOOR, CENTRAL MARKET ANNEXE JALAN HANG KASTURI 50050, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:37.893006
10866,SECRET RECIPE CAKES & CAFE SDN. BHD. - SR @ LOTUS'S CHERAS(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE SDN BHD,Halal,"
			 			 G-33, LOTUS'S CHERAS 2 JALAN MIDAH 2, TAMAN MIDAH 56000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:37.893135
10867,SECRET RECIPE CAKES AND CAFE SDN BHD- SR @ GREAT EASTERN MALL(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE SDN BHD,Halal,"
			 			 LOT 16, GROUND FLOOR Great Eastern Mall 303, Jalan Ampang 50450, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:37.893263
10868,SECRET RECIPE CAKES AND CAFE SDN BHD- SR@TTDI 2(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE,Halal,"
			 			 98, GROUND FLOOR, JALAN BURHANUDDIN HELMI Taman Tun Dr Ismail 60000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:37.893384
10869,SECRET RECIPE CAKES AND CAFE SDN BHD-SR@SOGO(SECRET RECIPE CAKES & CAFE SDN BHD),SECRET RECIPE CAKES & CAFE SDN BHD,Halal,"
			 			 LOT GF-B25 GROUND FLOOR, Kompleks Sogo, 190, Jalan Tunku Abdul Rahman, 50100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:24:37.893505
10870,STUFF'D AVENUE K SHOPPING MALL(SEGAR WRAPS SDN. BHD.),,Halal,"
			 			 C-15, LEVEL CONCOURSE, AVENUE K, JALAN AMPANG 50450, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.893619
10871,STUFF'D BERJAYA TIMES SQUARE(SEGAR WRAPS SDN. BHD.),,Halal,"
			 			 LOT LG-44,1,JALAN IMBI, IMBI 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.893744
10872,STUFF'D KL GATEWAY (SEGAR WRAPS SDN. BHD.),stuff'd,Halal,"
			 			 LOT NO. LG1.K6, LG1.SK6 & LG1.P4, LOWER GROUND FLOOR, KL GATEWAY MALL, NO.2, JALAN KERINCHI GERBANG KERINCHI LESTARI 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2026,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.893874
10873,STUFF'D KLCC(SEGAR WRAPS SDN. BHD.),,Halal,"
			 			 LOT F228 SECOND FLOOR SURIA KLCC KUALA LUMPUR CITY CENTRE PERSIARAN KLCC 50088, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.893995
10874,STUFF'D MID VALLEY MEGAMALL (SEGAR WRAPS SDN. BHD.),,Halal,"
			 			 LOT T-014F, THIRD FLOOR  Mid Valley Megamall Lingkaran Syed Putra, Mid Valley City 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.894121
10875,STUFF'D MONT KIARA 163 RETAIL PARK (SEGAR WRAPS SDN. BHD.),,Halal,"
			 			 LOT LG1-25, LOWER GROUND 1, 163 Retail Park, No. 8, Jalan Kiara 1 50480, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.894240
10876,STUFF'D MYTOWN(SEGAR WRAPS SDN. BHD.),stuff'd,Halal,"
			 			 LOT NO B1-067, LEVEL B1,  MYTOWN SHOPPING CENTRE, NO.6, JALAN COCHRANE, SEKSYEN 90, 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2026,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.894375
10877,STUFF'D NEXUS(SEGAR WRAPS SDN. BHD.),stuff'd,Halal,"
			 			 LOT G-K01, GROUND FLOOR,  NEXUS BANGSAR SOUTH NO.7, JALAN KERINCHI, 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2026,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.894505
10878,STUFF'D PEARL POINT(SEGAR WRAPS SDN. BHD.),stuff'd,Halal,"
			 			 LOT G.45, GROUND FLOOR, PEARL POINT SHOPPING MALL, NO.5, JALAN KLANG LAMA TAMAN UNITED 58000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2026,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.894633
10879,STUFF'D PUBLIKA(SEGAR WRAPS SDN. BHD.),stuff'd,Halal,"
			 			 BLOCK C3, LOT UG - 24 & 25, LEVEL UG, PUBLIKA SHOPPING GALLERY, JLN DUTAMAS 1,  SOLARIS DUTAMAS 50480, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2026,directory/slm_viewdetail.php?comp_code=COMP-20210802-200302&type=P,PE,PE,2024-12-30 11:24:37.894774
10880,SENI SATTISORRU(SENI SATTISORRU MALAYSIA SDN BHD),SENI SATTISORRU,Halal,"
			 			 NO 113 JALAN THAMBY ABDULLAH BRICKFIELD 50470, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20230727-142207&type=P,PE,PE,2024-12-30 11:24:37.894887
10881,DELICIOUS BARBEQUE SDN BHD - SEOUL GARDEN LALAPORT(SEOUL GARDEN RESTAURANT SDN. BHD.),SEOUL GARDEN,Halal,"
			 			 LG1-14B, LALAPORT BUKIT BINTANG, JALAN HANG TUAH PUDU, 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20210219-095008&type=P,PE,PE,2024-12-30 11:24:39.304833
10882,DELICIOUS BARBEQUE SDN BHD-SEOUL GARDEN SUNWAY PUTRA MALL(SEOUL GARDEN RESTAURANT SDN. BHD.),SEOUL GARDEN,Halal,"
			 			 LOT 3-27, TINGKAT TIGA, SUNWAY PUTRA MALL, NO. 100, JALAN PUTRA, 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20210219-095008&type=P,PE,PE,2024-12-30 11:24:39.304996
10883,DELICIOUS BARBEQUE SDN BHD-SEOUL GARDEN WANGSA WALK(SEOUL GARDEN RESTAURANT SDN. BHD.),SEOUL GARDEN,Halal,"
			 			 LOT G-02, TINGKAT BAWAH, WANGSA WALK MALL WANGSA AVENUE, NO. 9 JALAN WANGSA PERDANA 1, BANDAR WANGSA MAJU, 53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20210219-095008&type=P,PE,PE,2024-12-30 11:24:39.305150
10884,SEOUL GARDEN RESTAURANT - SEOUL GARDEN KORBI GRILL MYTOWN(SEOUL GARDEN RESTAURANT SDN. BHD.),SEOUL GARDEN HOTPOT,Dalam Tempoh Tindakan Pembetulan,"
			 			 L1-018, MY TOWN SHOPPING CENTRE, SEKSYEN 90, JALAN COCHRANE,  55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20210219-095008&type=P,PE,PE,2024-12-30 11:24:39.305295
10885,SEPIRING MID VALLEY MEGAMALL(SEPIRING CAFE SDN BHD),SEPIRING CAFE SDN BHD,Halal,"
			 			 LOT F-046, TINGKAT 1, MID VALLEY MEGAMALL, Lingkaran Syed Putra Mid Valley, 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20170308-132108&type=P,PE,PE,2024-12-30 11:24:39.305446
10886,BANQUET KITCHEN (ARAS DUA)(SERI PACIFIC CORPORATION SDN BHD (SERI PACIFIC HOTEL KUALA LUMPUR)),SERI PACIFIC HOTEL KUALA LUMPUR,Halal,"
			 			 SERI PACIFIC HOTEL KUALA LUMPUR  JALAN PUTRA,  50350,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20090114-055142&type=P,PE,PE,2024-12-30 11:24:39.305589
10887,BUTCHER (ARAS DUA)(SERI PACIFIC CORPORATION SDN BHD (SERI PACIFIC HOTEL KUALA LUMPUR)),SERI PACIFIC HOTEL KUALA LUMPUR,Halal,"
			 			 SERI PACIFIC HOTEL KUALA LUMPUR  JALAN PUTRA,  50350,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20090114-055142&type=P,PE,PE,2024-12-30 11:24:39.305730
10888,PASTRY KITCHEN (ARAS EMPAT)(SERI PACIFIC CORPORATION SDN BHD (SERI PACIFIC HOTEL KUALA LUMPUR)),SERI PACIFIC HOTEL KUALA LUMPUR,Halal,"
			 			 SERI PACIFIC HOTEL KUALA LUMPUR  JALAN PUTRA,  50350,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20090114-055142&type=P,PE,PE,2024-12-30 11:24:39.305870
10889,ZENDE RESTORAN (ARAS TIGA)(SERI PACIFIC CORPORATION SDN BHD (SERI PACIFIC HOTEL KUALA LUMPUR)),SERI PACIFIC HOTEL KUALA LUMPUR,Halal,"
			 			 SERI PACIFIC HOTEL KUALA LUMPUR  JALAN PUTRA,  50350,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20090114-055142&type=P,PE,PE,2024-12-30 11:24:39.306009
10890,BUTCHERY KITCHEN(SHANGRI-LA HOTEL KUALA LUMPUR),,Halal,"
			 			 LEVEL LOWER LOBBY 11, JALAN SULTAN ISMAIL 50250, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20090518-115402&type=P,PE,PE,2024-12-30 11:24:39.306148
10891,CHINESE BANQUET KITCHEN (BANQUET)(SHANGRI-LA HOTEL KUALA LUMPUR),,Halal,"
			 			 LEVEL BASEMENT 2 11, JALAN SULTAN ISMAIL 50250, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20090518-115402&type=P,PE,PE,2024-12-30 11:24:39.306286
10892,COLD KITCHEN (BANQUET KITCHEN)(SHANGRI-LA HOTEL KUALA LUMPUR),,Halal,"
			 			 LEVEL BASEMENT 2 11, JALAN SULTAN ISMAIL 50250, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20090518-115402&type=P,PE,PE,2024-12-30 11:24:39.306427
10893,LEMON GARDEN KITCHEN(SHANGRI-LA HOTEL KUALA LUMPUR),,Halal,"
			 			 LEVEL LOBBY NO. 11 JALAN SULTAN ISMAIL KUALA LUMPUR 50250, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20090518-115402&type=P,PE,PE,2024-12-30 11:24:39.306573
10894,MALAY KITCHEN & WESTERN KITCHEN (BANQUET KITCHEN)(SHANGRI-LA HOTEL KUALA LUMPUR),,Halal,"
			 			 LEVEL BASEMENT 2 11, JALAN SULTAN ISMAIL 50250, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20090518-115402&type=P,PE,PE,2024-12-30 11:24:39.306710
10895,PASTRY KITCHEN(SHANGRI-LA HOTEL KUALA LUMPUR),,Halal,"
			 			 LEVEL LOWER LOBBY 11, JALAN SULTAN ISMAIL 50250, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20090518-115402&type=P,PE,PE,2024-12-30 11:24:39.306846
10896,SHARING TAMAN DESA (SHARING CULINARY SDN BHD),,Halal,"
			 			 SEVEN SPOON SDN BHD  11-0-5 Jalan 4/109F Danau Desa, Taman Danau Desa, 58100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/05/2026,directory/slm_viewdetail.php?comp_code=COMP-20200921-090032&type=P,PE,PE,2024-12-30 11:24:39.306992
10897,CHORAK KITCHEN ARAS 8(SHAW PLAZA SDN. BHD. ),MERCURE KUALA LUMPUR SHAW PARADE,Halal,"
			 			 MERCURE KUALA LUMPUR SHAW PARADE  152, Changkat Thambi Dollah, 55100,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20190114-135414&type=P,PE,PE,2024-12-30 11:24:39.307130
10898,COLD KITCHEN ARAS 6(SHAW PLAZA SDN. BHD. ),MERCURE KUALA LUMPUR SHAW PARADE,Halal,"
			 			 MERCURE KUALA LUMPUR SHAW PARADE  152, Changkat Thambi Dollah 55100,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20190114-135414&type=P,PE,PE,2024-12-30 11:24:39.307271
10899,MYEONGDONG TOPOKKI MID VALLEY MEGAMALL(SIMILE SDN BHD ),,Halal,"
			 			  LOT T-028A, THIRD FLOOR,  Mid Valley Megamall, Mid Valley City Lingkaran Syed Putra 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20170713-100838&type=P,PE,PE,2024-12-30 11:24:39.307420
10900,MYEONGDONG TOPOKKI SUNWAY PUTRA MALL(SIMILE SDN BHD ),,Halal,"
			 			 NO.4-46 FOURTH FLOOR  100, SUNWAY PUTRA MALL,  JALAN PUTRA CHOW KIT 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20170713-100838&type=P,PE,PE,2024-12-30 11:24:39.307566
10901,MYEONGDONG TOPOKKI SUNWAY VELOCITY MALL(SIMILE SDN BHD ),,Halal,"
			 			 04-02 SUNWAY VELOCITY MALL, TAMAN MALURI LINGKARAN SV, SUNWAY VELOCITY,  55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20170713-100838&type=P,PE,PE,2024-12-30 11:24:40.504225
10902,"FOOD & BEVERAGE DEPARTMENT, PARKCITY MEDICAL CENTRE(SJP MEDICAL CENTRES SDN BHD (PARKCITY MEDICAL CENTRE))",PARKCITY MEDICAL CENTER,Halal,"
			 			 PARKCITY MEDICAL CENTRE No 2, Jalan Intisari Perdana Desa ParkCity 52200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20191220-090318&type=P,PE,PE,2024-12-30 11:24:40.504372
10903,AYAM PENYET BEST KL GATEWAY(SMART GREEN TRADING SDN. BHD.),AYAM PENYET BEST,Halal,"
			 			 UG 17, UPPER GROUND FLOOR, KL GATEWAY MALL, 2 JALAN KERINCHI, PANTAI DALAM 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20210111-140138&type=P,PE,PE,2024-12-30 11:24:40.504506
10904,AYAM PENYET BEST SUNWAY PUTRA(SMART GREEN TRADING SDN. BHD.),AYAM PENYET BEST,Halal,"
			 			 2-25, 2-26 & 2-30, SUNWAY PUTRA MALL,  NO. 100, JALAN PUTRA 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20210111-140138&type=P,PE,PE,2024-12-30 11:24:40.504630
10905,SO GOOD FOOD CATERER SDN BHD(SO GOOD FOOD CATERER SDN BHD),,Halal,"
			 			 20 & 22, GROUND FLOOR JALAN UDANG RAWA TAMAN SRI SEGAMBUT 52000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20130815-135729&type=P,PE,PE,2024-12-30 11:24:40.504760
10906,"PRODUCTION KITCHEN (PASTRY, COLD KITCHEN, HOT KITCHEN, BUTCHER)(STF RESOURCES SDN. BHD.)",,Halal,"
			 			 LEVEL B1, NO. 10,  Jalan Dato Onn 63951, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20200207-144258&type=P,PE,PE,2024-12-30 11:24:40.504882
10907,THYME OUT CAFE(STF RESOURCES SDN. BHD.),Thyme Out Cafe,Halal,"
			 			 LEVEL G, NO. 10,  Jalan Dato Onn 50480, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20200207-144258&type=P,PE,PE,2024-12-30 11:24:40.505009
10908,SUBWAY OUG PARKLANE(SUBWAY INTERNATIONAL B.V.),SUBWAY,Halal,"
			 			 A1-0-7, BLOCK A, JALAN 1/152 TAMAN OUG PARKLANE 58200,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20200106-112428&type=P,PE,PE,2024-12-30 11:24:40.505135
10909,SUBWAY PAVILION BUKIT JALIL(SUBWAY INTERNATIONAL B.V.),SUBWAY,Halal,"
			 			 LOT 1.40.00 PAVILION BUKIT JALIL, LOT 1.40.00 LEVEL 1 PERSIARAN JALIL 8 BUKIT JALIL 57000,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20200106-112428&type=P,PE,PE,2024-12-30 11:24:40.505255
10910,SUN JAYA CAFE AND CATERING(SUN JAYA CAFE AND CATERING),,Halal,"
			 			 NO.8G, 10G & 12G, JALAN 2/114, KUCHAI BUSINESS CENTRE, JALAN KLANG LAMA, 58200,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20130104-143421&type=P,PE,PE,2024-12-30 11:24:40.505374
10911,MAIN KITCHEN (SUNMED VELOCITY SDN. BHD. ),Sunway Medical Centre Velocity Main Kitchen,Halal,"
			 			 PUSAT PERUBATAN SUNWAY VELOCITY Lingkaran SV Sunway Velocity 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20190527-182641&type=P,PE,PE,2024-12-30 11:24:40.505501
10912,BANQUET KITCHEN (SUNWAY PUTRA HOTEL KUALA LUMPUR [FORMERLY KNOWN AS :METROPLEX HOLDINGS SDN BHD (LEGEND HOTEL KL)]),SUNWAY PUTRA HOTEL,Halal,"
			 			 SUNWAY PUTRA HOTEL 100, JALAN PUTRA 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20060810-112533&type=P,PE,PE,2024-12-30 11:24:40.505621
